site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P396 07JUL18 2007.5428 54299 1436 3 -123.8  -1795 -0.409261   5019342  0.183007    54  0.571594  0.0083 0.000819 0.001244 0.003991  0.133349  0.100675 -0.214519  45.3095132993 -123.8228957298    54.57159
P396 07JUL19 2007.5455 54300 1436 4 -123.8  -1795 -0.407827   5019342  0.183390    54  0.578889  0.0083 0.000816 0.001211 0.003799  0.133901  0.065969 -0.141861  45.3095133024 -123.8228957119    54.57889
P396 07JUL20 2007.5483 54301 1436 5 -123.8  -1795 -0.407769   5019342  0.184030    54  0.573843  0.0083 0.000816 0.001248 0.003910  0.112102  0.042572 -0.168263  45.3095133078 -123.8228957117    54.57384
P396 07JUL21 2007.5510 54302 1436 6 -123.8  -1795 -0.407810   5019342  0.184603    54  0.572538  0.0083 0.000836 0.001247 0.003958  0.086522  0.016332 -0.157334  45.3095133127 -123.8228957127    54.57254
P396 07JUL22 2007.5537 54303 1437 0 -123.8  -1795 -0.407310   5019342  0.179572    54  0.574535  0.0083 0.000822 0.001254 0.003940  0.105508  0.047406 -0.206353  45.3095132671 -123.8228957067    54.57453
P396 07JUL23 2007.5565 54304 1437 1 -123.8  -1795 -0.406543   5019342  0.183455    54  0.574533  0.0083 0.000826 0.001250 0.004131  0.075695  0.097448 -0.248790  45.3095133016 -123.8228956974    54.57453
P396 07JUL24 2007.5592 54305 1437 2 -123.8  -1795 -0.406483   5019342  0.184548    54  0.572567  0.0083 0.000853 0.001216 0.003910  0.123489  0.005036 -0.096823  45.3095133111 -123.8228956971    54.57257
P396 07JUL25 2007.5619 54306 1437 3 -123.8  -1795 -0.406370   5019342  0.183496    54  0.573759  0.0083 0.000815 0.001231 0.003891  0.140056  0.062628 -0.204955  45.3095133013 -123.8228956962    54.57376
P396 07JUL26 2007.5647 54307 1437 4 -123.8  -1795 -0.407984   5019342  0.183761    54  0.577047  0.0083 0.000836 0.001251 0.003996  0.110406  0.036665 -0.180685  45.3095133034 -123.8228957172    54.57705
P396 07JUL27 2007.5674 54308 1437 5 -123.8  -1795 -0.407965   5019342  0.181510    54  0.573700  0.0083 0.000819 0.001223 0.003880  0.116648  0.034521 -0.139760  45.3095132828 -123.8228957174    54.57370
P396 07JUL28 2007.5702 54309 1437 6 -123.8  -1795 -0.408315   5019342  0.182624    54  0.574981  0.0083 0.000839 0.001253 0.004004  0.146987  0.054493 -0.202264  45.3095132924 -123.8228957224    54.57498
P396 07JUL29 2007.5729 54310 1438 0 -123.8  -1795 -0.409159   5019342  0.182554    54  0.577570  0.0083 0.000837 0.001241 0.004008  0.116099  0.044460 -0.203983  45.3095132915 -123.8228957336    54.57757
P396 07JUL30 2007.5756 54311 1438 1 -123.8  -1795 -0.406526   5019342  0.183757    54  0.574218  0.0083 0.000820 0.001216 0.003899  0.134227  0.063202 -0.173445  45.3095133019 -123.8228957005    54.57422
P396 07JUL31 2007.5784 54312 1438 2 -123.8  -1795 -0.406325   5019342  0.185632    54  0.573512  0.0083 0.000838 0.001251 0.003975  0.098587  0.028510 -0.187117  45.3095133185 -123.8228956984    54.57351
P396 07AUG01 2007.5811 54313 1438 3 -123.8  -1795 -0.408209   5019342  0.184022    54  0.576516  0.0083 0.000816 0.001211 0.003857  0.126387  0.044138 -0.161468  45.3095133036 -123.8228957229    54.57652
P396 07AUG02 2007.5838 54314 1438 4 -123.8  -1795 -0.406881   5019342  0.183094    54  0.575049  0.0083 0.000831 0.001225 0.003854  0.105873 -0.003277 -0.095720  45.3095132949 -123.8228957064    54.57505
P396 07AUG03 2007.5866 54315 1438 5 -123.8  -1795 -0.406630   5019342  0.184075    54  0.577807  0.0083 0.000810 0.001242 0.003899  0.098201  0.063585 -0.176973  45.3095133034 -123.8228957037    54.57781
P396 07AUG04 2007.5893 54316 1438 6 -123.8  -1795 -0.405529   5019342  0.183369    54  0.576995  0.0083 0.000825 0.001244 0.003976  0.112346  0.090021 -0.160274  45.3095132967 -123.8228956901    54.57700
P396 07AUG05 2007.5921 54317 1439 0 -123.8  -1795 -0.406268   5019342  0.183822    54  0.576995  0.0083 0.000829 0.001217 0.003746  0.162157  0.065349 -0.102465  45.3095133004 -123.8228957000    54.57700
P396 07AUG06 2007.5948 54318 1439 1 -123.8  -1795 -0.406848   5019342  0.184162    54  0.575823  0.0083 0.000831 0.001212 0.003768  0.114397  0.037001 -0.134832  45.3095133032 -123.8228957079    54.57582
P396 07AUG07 2007.5975 54319 1439 2 -123.8  -1795 -0.407600   5019342  0.184469    54  0.576216  0.0083 0.000850 0.001227 0.003871  0.111885  0.042378 -0.140742  45.3095133056 -123.8228957179    54.57622
P396 07AUG08 2007.6003 54320 1439 3 -123.8  -1795 -0.407558   5019342  0.185391    54  0.577249  0.0083 0.000830 0.001210 0.003789  0.124686  0.009299 -0.115942  45.3095133135 -123.8228957178    54.57725
P396 07AUG09 2007.6030 54321 1439 4 -123.8  -1795 -0.407189   5019342  0.181950    54  0.583709  0.0083 0.000804 0.001180 0.003652  0.147342  0.053557 -0.102344  45.3095132822 -123.8228957136    54.58371
P396 07AUG10 2007.6057 54322 1439 5 -123.8  -1795 -0.406628   5019342  0.184595    54  0.576078  0.0083 0.000836 0.001230 0.003958  0.104462  0.015110 -0.166431  45.3095133057 -123.8228957069    54.57608
P396 07AUG11 2007.6085 54323 1439 6 -123.8  -1795 -0.406279   5019342  0.184206    54  0.573529  0.0083 0.000803 0.001219 0.003793  0.134243  0.066440 -0.160463  45.3095133018 -123.8228957029    54.57353
P396 07AUG12 2007.6112 54324 1440 0 -123.8  -1795 -0.408326   5019342  0.187167    54  0.568188  0.0083 0.000824 0.001243 0.003890  0.122413  0.046064 -0.176183  45.3095133281 -123.8228957295    54.56819
P396 07AUG13 2007.6140 54325 1440 1 -123.8  -1795 -0.408164   5019342  0.182310    54  0.576283  0.0083 0.000807 0.001221 0.003841  0.132649  0.047699 -0.173212  45.3095132841 -123.8228957279    54.57628
P396 07AUG14 2007.6167 54326 1440 2 -123.8  -1795 -0.406497   5019342  0.183099    54  0.571639  0.0083 0.000906 0.001335 0.004259  0.088555  0.086383 -0.146285  45.3095132908 -123.8228957071    54.57164
P396 07AUG15 2007.6194 54327 1440 3 -123.8  -1795 -0.407783   5019342  0.183708    54  0.580519  0.0083 0.000886 0.001313 0.004134  0.073463  0.043310 -0.131694  45.3095132960 -123.8228957240    54.58052
P396 07AUG16 2007.6222 54328 1440 4 -123.8  -1795 -0.406841   5019342  0.183401    54  0.575302  0.0083 0.000867 0.001245 0.003935  0.092397  0.034795 -0.129140  45.3095132928 -123.8228957124    54.57530
P396 07AUG17 2007.6249 54329 1440 5 -123.8  -1795 -0.407538   5019342  0.184971    54  0.571749  0.0083 0.000859 0.001257 0.004011  0.122031  0.045666 -0.161569  45.3095133066 -123.8228957218    54.57175
P396 07AUG18 2007.6277 54330 1440 6 -123.8  -1795 -0.407025   5019342  0.184147    54  0.576978  0.0083 0.000860 0.001327 0.004158  0.047368  0.050533 -0.230335  45.3095132989 -123.8228957157    54.57698
P396 07AUG19 2007.6304 54331 1441 0 -123.8  -1795 -0.406192   5019342  0.183034    54  0.583212  0.0083 0.000851 0.001264 0.003980  0.071427  0.061016 -0.180230  45.3095132885 -123.8228957055    54.58321
P396 07AUG20 2007.6331 54332 1441 1 -123.8  -1795 -0.405471   5019342  0.182194    54  0.576664  0.0083 0.000831 0.001269 0.004004  0.057757  0.082848 -0.218365  45.3095132806 -123.8228956968    54.57666
P396 07AUG21 2007.6359 54333 1441 2 -123.8  -1795 -0.405100   5019342  0.182912    54  0.578032  0.0083 0.000833 0.001263 0.003917  0.105973  0.093431 -0.173559  45.3095132867 -123.8228956926    54.57803
P396 07AUG22 2007.6386 54334 1441 3 -123.8  -1795 -0.406601   5019342  0.183430    54  0.572209  0.0083 0.000846 0.001271 0.004117  0.094073  0.093689 -0.193622  45.3095132910 -123.8228957122    54.57221
P396 07AUG23 2007.6413 54335 1441 4 -123.8  -1795 -0.406920   5019342  0.183122    54  0.574552  0.0083 0.000822 0.001230 0.003793  0.117032  0.070797 -0.172174  45.3095132879 -123.8228957167    54.57455
P396 07AUG24 2007.6441 54336 1441 5 -123.8  -1795 -0.407064   5019342  0.184584    54  0.571328  0.0083 0.000853 0.001321 0.004144  0.062748  0.082711 -0.261775  45.3095133007 -123.8228957190    54.57133
P396 07AUG25 2007.6468 54337 1441 6 -123.8  -1795 -0.406532   5019342  0.183731    54  0.572322  0.0083 0.000840 0.001255 0.003994  0.108480  0.046863 -0.216839  45.3095132927 -123.8228957127    54.57232
P396 07AUG26 2007.6496 54338 1442 0 -123.8  -1795 -0.405615   5019342  0.184746    54  0.581630  0.0083 0.000897 0.001276 0.004096  0.130144  0.053682 -0.124767  45.3095133015 -123.8228957015    54.58163
P396 07AUG27 2007.6523 54339 1442 1 -123.8  -1795 -0.405219   5019342  0.183958    54  0.569492  0.0083 0.000876 0.001296 0.004060  0.109617  0.080396 -0.176821  45.3095132941 -123.8228956969    54.56949
P396 07AUG28 2007.6550 54340 1442 2 -123.8  -1795 -0.404827   5019342  0.182039    54  0.573987  0.0083 0.000853 0.001283 0.004047  0.122877  0.056849 -0.211604  45.3095132764 -123.8228956923    54.57399
P396 07AUG29 2007.6578 54341 1442 3 -123.8  -1795 -0.406221   5019342  0.183155    54  0.577070  0.0083 0.000843 0.001284 0.003963  0.109382  0.055950 -0.189513  45.3095132861 -123.8228957106    54.57707
P396 07AUG30 2007.6605 54342 1442 4 -123.8  -1795 -0.403723   5019342  0.183965    54  0.575713  0.0083 0.000855 0.001271 0.003996  0.098070  0.045689 -0.219982  45.3095132931 -123.8228956792    54.57571
P396 07AUG31 2007.6632 54343 1442 5 -123.8  -1795 -0.404722   5019342  0.183406    54  0.576963  0.0083 0.000860 0.001293 0.004127  0.118192  0.077787 -0.231726  45.3095132877 -123.8228956924    54.57696
P396 07SEP01 2007.6660 54344 1442 6 -123.8  -1795 -0.405688   5019342  0.183806    54  0.578045  0.0083 0.000835 0.001249 0.003882  0.108799  0.032739 -0.167032  45.3095132910 -123.8228957052    54.57805
P396 07SEP02 2007.6687 54345 1443 0 -123.8  -1795 -0.406068   5019342  0.183641    54  0.579065  0.0083 0.000865 0.001286 0.004055  0.102082  0.082706 -0.176902  45.3095132891 -123.8228957105    54.57907
P396 07SEP03 2007.6715 54346 1443 1 -123.8  -1795 -0.404327   5019342  0.186851    54  0.579801  0.0083 0.000850 0.001288 0.004053  0.130152  0.054293 -0.187202  45.3095133177 -123.8228956888    54.57980
P396 07SEP04 2007.6742 54347 1443 2 -123.8  -1795 -0.408020   5019342  0.182934    54  0.572085  0.0083 0.000898 0.001306 0.004194  0.109909  0.003826 -0.157007  45.3095132821 -123.8228957363    54.57209
P396 07SEP05 2007.6769 54348 1443 3 -123.8  -1795 -0.404632   5019342  0.182809    54  0.576633  0.0083 0.000858 0.001310 0.004165  0.088050  0.028967 -0.244459  45.3095132806 -123.8228956936    54.57663
P396 07SEP06 2007.6797 54349 1443 4 -123.8  -1795 -0.404739   5019342  0.181060    54  0.576191  0.0083 0.000843 0.001260 0.003871  0.113113  0.039811 -0.154687  45.3095132645 -123.8228956954    54.57619
P396 07SEP07 2007.6824 54350 1443 5 -123.8  -1795 -0.402752   5019342  0.183930    54  0.583062  0.0083 0.000841 0.001278 0.004009  0.095895  0.044905 -0.202457  45.3095132900 -123.8228956705    54.58306
P396 07SEP08 2007.6851 54351 1443 6 -123.8  -1795 -0.406421   5019342  0.182920    54  0.579293  0.0083 0.000880 0.001319 0.004110  0.079919  0.070473 -0.213929  45.3095132806 -123.8228957178    54.57929
P396 07SEP09 2007.6879 54352 1444 0 -123.8  -1795 -0.405199   5019342  0.185181    54  0.566965  0.0083 0.000883 0.001312 0.004221  0.090659  0.026695 -0.215551  45.3095133006 -123.8228957027    54.56696
P396 07SEP10 2007.6906 54353 1444 1 -123.8  -1795 -0.404298   5019342  0.184484    54  0.576246  0.0083 0.000857 0.001289 0.004031  0.082369  0.038586 -0.213801  45.3095132939 -123.8228956917    54.57625
P396 07SEP11 2007.6934 54354 1444 2 -123.8  -1795 -0.405875   5019342  0.185240    54  0.574519  0.0083 0.000855 0.001277 0.004002  0.097484  0.019324 -0.209865  45.3095133004 -123.8228957122    54.57452
P396 07SEP12 2007.6961 54355 1444 3 -123.8  -1795 -0.404398   5019342  0.184507    54  0.571483  0.0083 0.000860 0.001271 0.003927  0.108308  0.048289 -0.180179  45.3095132935 -123.8228956939    54.57148
P396 07SEP13 2007.6988 54356 1444 4 -123.8  -1795 -0.403947   5019342  0.184186    54  0.580021  0.0083 0.000849 0.001298 0.004082  0.096826  0.039485 -0.221394  45.3095132902 -123.8228956886    54.58002
P396 07SEP14 2007.7016 54357 1444 5 -123.8  -1795 -0.403854   5019342  0.183587    54  0.575265  0.0083 0.000872 0.001313 0.004116  0.090420  0.024689 -0.224008  45.3095132845 -123.8228956879    54.57526
P396 07SEP15 2007.7043 54358 1444 6 -123.8  -1795 -0.403614   5019342  0.183784    54  0.573023  0.0083 0.000879 0.001303 0.004098  0.128400 -0.006992 -0.148643  45.3095132859 -123.8228956853    54.57302
P396 07SEP16 2007.7070 54359 1445 0 -123.8  -1795 -0.405030   5019342  0.185246    54  0.578433  0.0083 0.000858 0.001284 0.004041  0.123951  0.061102 -0.194543  45.3095132987 -123.8228957038    54.57843
P396 07SEP17 2007.7098 54360 1445 1 -123.8  -1795 -0.404974   5019342  0.183370    54  0.573165  0.0083 0.000864 0.001269 0.004042  0.111613 -0.035200 -0.200578  45.3095132815 -123.8228957035    54.57317
P396 07SEP18 2007.7125 54361 1445 2 -123.8  -1795 -0.404488   5019342  0.182890    54  0.578621  0.0083 0.000852 0.001245 0.003970  0.108723  0.001187 -0.179822  45.3095132768 -123.8228956978    54.57862
P396 07SEP19 2007.7153 54362 1445 3 -123.8  -1795 -0.404557   5019342  0.182299    54  0.575615  0.0083 0.000828 0.001244 0.003893  0.115756  0.042244 -0.186536  45.3095132712 -123.8228956992    54.57561
P396 07SEP20 2007.7180 54363 1445 4 -123.8  -1795 -0.405296   5019342  0.181980    54  0.572435  0.0083 0.000831 0.001216 0.003872  0.115696  0.019912 -0.143308  45.3095132679 -123.8228957090    54.57243
P396 07SEP21 2007.7207 54364 1445 5 -123.8  -1795 -0.403407   5019342  0.181437    54  0.577003  0.0083 0.000841 0.001231 0.003845  0.140051  0.013508 -0.150947  45.3095132627 -123.8228956854    54.57700
P396 07SEP22 2007.7235 54365 1445 6 -123.8  -1795 -0.404302   5019342  0.183284    54  0.569597  0.0083 0.000819 0.001244 0.003844  0.136771  0.068859 -0.160301  45.3095132790 -123.8228956973    54.56960
P396 07SEP23 2007.7262 54366 1446 0 -123.8  -1795 -0.402685   5019342  0.183350    54  0.572252  0.0083 0.000825 0.001219 0.003785  0.136919  0.023509 -0.091394  45.3095132792 -123.8228956772    54.57225
P396 07SEP24 2007.7290 54367 1446 1 -123.8  -1795 -0.400076   5019342  0.184240    54  0.576773  0.0083 0.000859 0.001246 0.003957  0.133745  0.043908 -0.093541  45.3095132869 -123.8228956444    54.57677
P396 07SEP25 2007.7317 54368 1446 2 -123.8  -1795 -0.402356   5019342  0.183427    54  0.572400  0.0083 0.000847 0.001248 0.003878  0.109538 -0.017774 -0.185797  45.3095132792 -123.8228956739    54.57240
P396 07SEP26 2007.7344 54369 1446 3 -123.8  -1795 -0.403528   5019342  0.182388    54  0.577037  0.0083 0.000806 0.001210 0.003695  0.130466  0.021160 -0.161353  45.3095132695 -123.8228956893    54.57704
P396 07SEP27 2007.7372 54370 1446 4 -123.8  -1795 -0.402339   5019342  0.183383    54  0.578627  0.0083 0.000838 0.001243 0.003864  0.139535 -0.026888 -0.148840  45.3095132781 -123.8228956746    54.57863
P396 07SEP28 2007.7399 54371 1446 5 -123.8  -1795 -0.402423   5019342  0.183088    54  0.577688  0.0083 0.000836 0.001244 0.003919  0.103596  0.049888 -0.164192  45.3095132751 -123.8228956761    54.57769
P396 07SEP29 2007.7426 54372 1446 6 -123.8  -1795 -0.402365   5019342  0.184484    54  0.582004  0.0083 0.000835 0.001243 0.003878  0.137551  0.029785 -0.131465  45.3095132874 -123.8228956759    54.58200
P396 07SEP30 2007.7454 54373 1447 0 -123.8  -1795 -0.402458   5019342  0.184440    54  0.575802  0.0083 0.000841 0.001257 0.003959  0.116116 -0.000173 -0.150059  45.3095132866 -123.8228956775    54.57580
P396 07OCT01 2007.7481 54374 1447 1 -123.8  -1795 -0.403918   5019342  0.182453    54  0.573079  0.0083 0.000863 0.001286 0.004078  0.090054  0.065785 -0.190238  45.3095132684 -123.8228956966    54.57308
P396 07OCT02 2007.7509 54375 1447 2 -123.8  -1795 -0.403134   5019342  0.184088    54  0.576013  0.0083 0.000866 0.001268 0.004007  0.138650  0.059644 -0.160473  45.3095132828 -123.8228956871    54.57601
P396 07OCT03 2007.7536 54376 1447 3 -123.8  -1795 -0.406570   5019342  0.179547    54  0.579503  0.0083 0.000857 0.001255 0.003969  0.145656 -0.073307 -0.159800  45.3095132416 -123.8228957313    54.57950
P396 07OCT04 2007.7563 54377 1447 4 -123.8  -1795 -0.403474   5019342  0.182936    54  0.582249  0.0083 0.000841 0.001260 0.003986  0.108425  0.047841 -0.174031  45.3095132717 -123.8228956923    54.58225
P396 07OCT05 2007.7591 54378 1447 5 -123.8  -1795 -0.403250   5019342  0.184698    54  0.572567  0.0083 0.000822 0.001204 0.003814  0.130063  0.059710 -0.149339  45.3095132872 -123.8228956900    54.57257
P396 07OCT06 2007.7618 54379 1447 6 -123.8  -1795 -0.402880   5019342  0.183961    54  0.573834  0.0083 0.000839 0.001216 0.003857  0.173807  0.043257 -0.138330  45.3095132802 -123.8228956857    54.57383
P396 07OCT07 2007.7645 54380 1448 0 -123.8  -1795 -0.402715   5019342  0.183380    54  0.570733  0.0083 0.000825 0.001233 0.003875  0.130995  0.081484 -0.152935  45.3095132747 -123.8228956841    54.57073
P396 07OCT08 2007.7673 54381 1448 1 -123.8  -1795 -0.401086   5019342  0.182017    54  0.573916  0.0083 0.000872 0.001334 0.004141  0.099267  0.002581 -0.199350  45.3095132621 -123.8228956637    54.57392
P396 07OCT09 2007.7700 54382 1448 2 -123.8  -1795 -0.403354   5019342  0.186071    54  0.578781  0.0083 0.000912 0.001331 0.004256  0.141175  0.043609 -0.210641  45.3095132982 -123.8228956932    54.57878
P396 07OCT10 2007.7728 54383 1448 3 -123.8  -1795 -0.403855   5019342  0.182657    54  0.581616  0.0083 0.000851 0.001321 0.004009  0.120355  0.023956 -0.155436  45.3095132671 -123.8228957000    54.58162
P396 07OCT11 2007.7755 54384 1448 4 -123.8  -1795 -0.403379   5019342  0.183130    54  0.569772  0.0083 0.000837 0.001264 0.003972  0.125196  0.075282 -0.176292  45.3095132710 -123.8228956944    54.56977
P396 07OCT12 2007.7782 54385 1448 5 -123.8  -1795 -0.402836   5019342  0.182448    54  0.582118  0.0083 0.000835 0.001234 0.003901  0.109076  0.023298 -0.154082  45.3095132646 -123.8228956879    54.58212
P396 07OCT13 2007.7810 54386 1448 6 -123.8  -1795 -0.404995   5019342  0.181888    54  0.575293  0.0083 0.000825 0.001250 0.003893  0.100471  0.058972 -0.214031  45.3095132592 -123.8228957159    54.57529
P396 07OCT14 2007.7837 54387 1449 0 -123.8  -1795 -0.402997   5019342  0.182081    54  0.572999  0.0083 0.000818 0.001231 0.003837  0.129582  0.029778 -0.191503  45.3095132606 -123.8228956909    54.57300
P396 07OCT15 2007.7864 54388 1449 1 -123.8  -1795 -0.403629   5019342  0.182573    54  0.575277  0.0083 0.000831 0.001232 0.003834  0.146165  0.042424 -0.119033  45.3095132646 -123.8228956994    54.57528
P396 07OCT16 2007.7892 54389 1449 2 -123.8  -1795 -0.405887   5019342  0.184084    54  0.578040  0.0083 0.000837 0.001266 0.003969  0.108355  0.042240 -0.174552  45.3095132779 -123.8228957287    54.57804
P396 07OCT17 2007.7919 54390 1449 3 -123.8  -1795 -0.404039   5019342  0.183476    54  0.579700  0.0083 0.000868 0.001240 0.003883  0.133062  0.031446 -0.153139  45.3095132721 -123.8228957056    54.57970
P396 07OCT18 2007.7947 54391 1449 4 -123.8  -1795 -0.402489   5019342  0.186098    54  0.573404  0.0083 0.000881 0.001281 0.004115  0.116514  0.056814 -0.165863  45.3095132953 -123.8228956863    54.57340
P396 07OCT19 2007.7974 54392 1449 5 -123.8  -1795 -0.405683   5019342  0.182262    54  0.579214  0.0083 0.000826 0.001217 0.003734  0.158312  0.001637 -0.105198  45.3095132605 -123.8228957275    54.57921
P396 07OCT20 2007.8001 54393 1449 6 -123.8  -1795 -0.405650   5019342  0.181978    54  0.572771  0.0083 0.000822 0.001215 0.003754  0.159566  0.022698 -0.151255  45.3095132576 -123.8228957275    54.57277
P396 07OCT21 2007.8029 54394 1450 0 -123.8  -1795 -0.404714   5019342  0.183310    54  0.566909  0.0083 0.000846 0.001243 0.003887  0.104972  0.011425 -0.172333  45.3095132692 -123.8228957161    54.56691
